,name,address1,city,state,zip_code,country,platform,phone,type,website,facebook,instagram,geolocation,telephone,ID
10043,Papa John's Pizza (7172 Muirfield Drive),"7172 Muirfield Drive, Dublin,, OH 43017", Dublin,,43205,US,Buckeye FoodHub,,,,,,,,10043
10044,Poke Bros,"2036 N High St, Columbus, OH 43201", Columbus,OH,43201,US,Buckeye FoodHub,,,,,,,,10044
10045,Skyline Chili,"2995 Olentangy River Rd, Columbus, OH 43202", Columbus,OH,43202,US,Buckeye FoodHub,,,,,,,,10045
10046,Lieu's Asian Cuisine,"5320 N High St,, Columbus,, OH 43214",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10046
10047,Genji Sushi (West Lane),"1555 W. Lane Ave,, Upper Arlington,, OH 43221",,Upper,Arlington,US,Buckeye FoodHub,,,,,,,,10047
10048,PurpleThai,"1204 Broadway, , New York, NY 10001", ,New,York,US,Buckeye FoodHub,,,,,,,,10048
10049,Oshio Station,"194 South High Street,, Columbus, , OH 43215",,Columbus,York,US,Buckeye FoodHub,,,,,,,,10049
10050,Dairy Queen (1512 W 5th Ave),"1512 W 5th Ave,, Columbus,, OH 43212",,Columbus,York,US,Buckeye FoodHub,,,,,,,,10050
10051,Little Moon Cafe and Tea,"2899 N High St,, Columbus,, OH 43202",,Columbus,York,US,Buckeye FoodHub,,,,,,,,10051
10052,The Olive Tree Mediterranean Cafe // Doordash,"3185 Hilliard Rome Rd, Hilliard, O 43026", Hilliard,O,43026,US,Buckeye FoodHub,,,,,,,,10052
10053,The Blarney Stone Tavern,"2245 W Dublin Granville Rd #111, Worthington, OH 43085", Worthington,OH,43085,US,Buckeye FoodHub,,,,,,,,10053
10054,Twisted Tenders,"3720 Stone Creek Blvd., , Cincinnati, OH 45251", ,Cincinnati,43085,US,Buckeye FoodHub,,,,,,,,10054
10055,Castello Pizza,"2577 Indianola Ave,, Columbus,, OH 43202",,Columbus,43085,US,Buckeye FoodHub,,,,,,,,10055
10056,Papa John's Pizza (4527 Tuscarawas St W),"4527 Tuscarawas St W, Canton, , OH 44708", Canton, ,43085,US,Buckeye FoodHub,,,,,,,,10056
10057,Eggy Stardust's Breakfast Burritos,"2515 Summit Street, , Columbus,, OH 43202", ,Columbus,43085,US,Buckeye FoodHub,,,,,,,,10057
10058,Steak 'N Shake,"5995 Sawmill Rd.,, Columbus, , OH 43017",,Columbus,43085,US,Buckeye FoodHub,,,,,,,,10058
10059,Villa Nova Ristorante,"5545 N High St, Columbus, OH 43214", Columbus,OH,43214,US,Buckeye FoodHub,,,,,,,,10059
10060,Villa Nova Ristorante,NA, Columbus,OH,43214,US,Buckeye FoodHub,,,,,,,,10060
10061,Rayon’s Jamaican and International Restaurant,"160 Havemeyer St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10061
10062,Yunnan Crossing Bridge Noodle,"2548 Bethel Road, , Columbus,, OH 43220", ,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10062
10063,Piadina Romagnola,"446 Dean St,, Brooklyn, NY 11217",,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10063
10064,Grandad's Pizza,"1254 W 3rd Ave,, Columbus,, OH 43212",,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10064
10065,Brixx Ice Company,"500 E 1st St, Dayton, OH 45402", Dayton,OH,45402,US,Buckeye FoodHub,,,,,,,,10065
10066,Noodles and Company (4740 Reed Rd),"4740 Reed Rd,, Columbus,, OH 43220",,Columbus,45402,US,Buckeye FoodHub,,,,,,,,10066
10067,Asian Express 上海小馆,"3762 Fishinger Blvd, Hilliard, OH 43026", Hilliard,OH,43026,US,Buckeye FoodHub,,,,,,,,10067
10068,EL ZASON,"491 Atlantic Avenue,, Ney York, NY 11217",,Ney,York,US,Buckeye FoodHub,,,,,,,,10068
10069,Raising Cane's Chicken Fingers Campus,"10 E 11th Ave, , Columbus, OH 43201", ,Columbus,York,US,Buckeye FoodHub,,,,,,,,10069
10070,Sprinkles 18th avenue,"5508 18th Ave,, Brooklyn,, NY 11204",,Brooklyn,York,US,Buckeye FoodHub,,,,,,,,10070
10071,Papa John's Pizza (1203 North Barron St),"1203 North Barron St, Eaton, , OH 45320", Eaton, ,York,US,Buckeye FoodHub,,,,,,,,10071
10072,Grassroots Kitchen,"5850 Princeton Rd, , Liberty Township, OH 45011", ,Liberty,Township,US,Buckeye FoodHub,,,,,,,,10072
10073,Macaron Bar Short North,"668 N High St,, Columbus,, OH 43215",,Columbus,Township,US,Buckeye FoodHub,,,,,,,,10073
10074,Buffalo Wild Wings ( 2151 N. High St),"2151 N High St,, Columbus,, OH 43201",,Columbus,Township,US,Buckeye FoodHub,,,,,,,,10074
10075,Native Greens (121 South High Street),"121 South High Street,, Columbus, OH 43215",,Columbus,Township,US,Buckeye FoodHub,,,,,,,,10075
10076,Citizen Pie Roman Cafe,"2057 E 4th St, Cleveland, OH 44115", Cleveland,OH,44115,US,Buckeye FoodHub,,,,,,,,10076
10077,World of Beer,"3934 Townsfair Way, , Columbus, OH 43219", ,Columbus,44115,US,Buckeye FoodHub,,,,,,,,10077
10078,Pho Asian Noodle House & Grill (1288 West Lane Ave,"1288 West Lane Ave, Columbus, OH 43221", Columbus,OH,43221,US,Buckeye FoodHub,,,,,,,,10078
10079,Pho Asian Noodle House & Grill (1288 West Lane Ave,NA, Columbus,OH,43221,US,Buckeye FoodHub,,,,,,,,10079
10080,Pho Asian Noodle House & Grill (1288 West Lane Ave,NA, Columbus,OH,43221,US,Buckeye FoodHub,,,,,,,,10080
10081,Pho Asian Noodle House & Grill (1288 West Lane Ave,NA, Columbus,OH,43221,US,Buckeye FoodHub,,,,,,,,10081
10082,El Cibao.cle restaurant,"3553 W 117th St, Cleveland, OH 44111", Cleveland,OH,44111,US,Buckeye FoodHub,,,,,,,,10082
10083,Belly Burger & Whiskey Joint,"On Lynn Alley, 26 N High St Rear,, Columbus , OH 43215", 26 N High St Rear,,44111,US,Buckeye FoodHub,,,,,,,,10083
10084,Sake Restaurant,"2347 86th St,, Brooklyn,, NY 11214",,Brooklyn,44111,US,Buckeye FoodHub,,,,,,,,10084
10085,The Big Melt,"121 South High Street,, Columbus, , OH 43215",,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10085
10086,Barley's Brewing Company,"467 N High St, , Columbus,, OH 43215", ,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10086
10087,El Vaquero Mexican Restaurant (2195 Riverside Dr),"2195 Riverside Dr,, Columbus,, OH 43221",,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10087
10088,J. Gilbert's Wood Fired Steaks & Seafood Columbus,"1 E Campus View Blvd,, Columbus,, OH 43235",,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10088
10089,Your Way Burger - Lincoln Pl,"465 Lincoln Pl, , Brooklyn, NY 11238", ,Brooklyn,44111,US,Buckeye FoodHub,,,,,,,,10089
10090,Maya Indian Restaurant,"4486 W 8th St,, Cincinnati, OH 45238",,Cincinnati,44111,US,Buckeye FoodHub,,,,,,,,10090
10091,Daydream Breakfast Burritos,"1306 Atlantic Ave, , Brooklyn, , NY 11216", ,Brooklyn,44111,US,Buckeye FoodHub,,,,,,,,10091
10092,Hong Kong Restaurant,"1884 Hard Rd, , Columbus, , OH 43065", ,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10092
10093,Shama,"232 Neptune Ave, , Brooklyn,, NY 11235", ,Brooklyn,44111,US,Buckeye FoodHub,,,,,,,,10093
10094,"Nile Vegan (1479 Worthington St,)","1479 Worthington St,, Columbus,, OH 43201",,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10094
10095,McCormick & Schmick's,"3965 New Bond Street, , Columbus, OH 43219", ,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10095
10096,McCormick & Schmick's,NA, ,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10096
10097,McCormick & Schmick's,NA, ,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10097
10098,McCormick & Schmick's,NA, ,Columbus,44111,US,Buckeye FoodHub,,,,,,,,10098
10099,Olive Mediterranean Grill,"44 W Third St, Dayton, OH 45402", Dayton,OH,45402,US,Buckeye FoodHub,,,,,,,,10099
10100,Potbelly,"1171 Olentangy River Road, Columbus, OH 43212", Columbus,OH,43212,US,Buckeye FoodHub,,,,,,,,10100
10101,Cielo Cafe,"1762 N High St,, Columbus,, OH 43201",,Columbus,43212,US,Buckeye FoodHub,,,,,,,,10101
10102,Tony's Di Napoli,"147 W 43rd St, New York, NY 10036", New York,NY,10036,US,Buckeye FoodHub,,,,,,,,10102
10103,Hudson Market - Chelsea,"303 10th Ave, , New York, , NY 10001", ,New,York,US,Buckeye FoodHub,,,,,,,,10103
10104,Restaurant Silla-Korean Cuisine,"1802 W Henderson Rd, Columbus, OH 43220", Columbus,OH,43220,US,Buckeye FoodHub,,,,,,,,10104
10105,QDOBA Mexican Eats (1689 W 5th Ave),"1689 W 5th Ave, Columbus, OH 43212", Columbus,OH,43212,US,Buckeye FoodHub,,,,,,,,10105
10106,McDonald's (1905 W Henderson Rd),"1905 W Henderson Rd,, Columbus,, OH 43220",,Columbus,43212,US,Buckeye FoodHub,,,,,,,,10106
10107,4th & State,"152 E State St, , Columbus,, OH 43215", ,Columbus,43212,US,Buckeye FoodHub,,,,,,,,10107
10108,Papa John's Pizza (10720 Reading Road),"10720 Reading Road, Cincinnati,, OH 45241", Cincinnati,,43212,US,Buckeye FoodHub,,,,,,,,10108
10109,ALPHABET FRESH PIZZA & FRIED CHICKEN,"20 Avenue A, New York, NY 10009", New York,NY,10009,US,Buckeye FoodHub,,,,,,,,10109
10110,Tropical Smoothie Cafe,"4740 Reed Rd, Columbus, OH 43220", Columbus,OH,43220,US,Buckeye FoodHub,,,,,,,,10110
10111,Ethel & Annie Mae's Soulfood Kitchen,"497 Albany Avenue, , New York, NY 11212", ,New,York,US,Buckeye FoodHub,,,,,,,,10111
10112,Tandir Rokhat,"2678 Coney Island Ave,, Brooklyn,, NY 11235",,Brooklyn,York,US,Buckeye FoodHub,,,,,,,,10112
10113,Papa John's Pizza (17125 Lorain Avenue),"17125 Lorain Avenue, Cleveland, , OH 44111", Cleveland, ,York,US,Buckeye FoodHub,,,,,,,,10113
10114,Portia's Cafe,"4428 Indianola Ave, , Columbus, , OH 43214", ,Columbus,York,US,Buckeye FoodHub,,,,,,,,10114
10115,Papa John's Pizza (7061 East Main Street),"7061 East Main Street, Reynoldsburg,, OH 43068", Reynoldsburg,,York,US,Buckeye FoodHub,,,,,,,,10115
10116,Papa John's Pizza (5473 North Bend Road),"5473 North Bend Road, Cincinnati,, OH 45247", Cincinnati,,York,US,Buckeye FoodHub,,,,,,,,10116
10117,CVS,"2680 N High St,, Columbus,, Oh 43202",,Columbus,York,US,Buckeye FoodHub,,,,,,,,10117
10118,Chipotle (3566 South High Street),"3566 South High Street, Columbus,, OH 43207", Columbus,,York,US,Buckeye FoodHub,,,,,,,,10118
10119,Romeo's Pizza (5th Ave),"955 W 5th Ave, Columbus, OH 43212", Columbus,OH,43212,US,Buckeye FoodHub,,,,,,,,10119
10120,istanbul bay,"2202 86th St,, Brooklyn,, NY 11214",,Brooklyn,43212,US,Buckeye FoodHub,,,,,,,,10120
10121,Autumn Asian Restaurant,"349 Flatbush Ave, , Brooklyn,, NY 11238", ,Brooklyn,43212,US,Buckeye FoodHub,,,,,,,,10121
10122,MOD Pizza (Sawmill Road),"6181 Sawmill Rd,, Columbus,, Oh 43017",,Columbus,43212,US,Buckeye FoodHub,,,,,,,,10122
10123,FUGU SUSHI BAR & GRILL,"10503 Blacklick-Eastern Rd NW, Pickerington, OH 43147", Pickerington,OH,43147,US,Buckeye FoodHub,,,,,,,,10123
10124,El Mexicano Restaurant & Cafe 3,"8609 Bay Pkwy, , Brooklyn,, N 11214", ,Brooklyn,43147,US,Buckeye FoodHub,,,,,,,,10124
10125,The Hot Italian,"15 Frambes Ave,, Columbus, OH 43201",,Columbus,43147,US,Buckeye FoodHub,,,,,,,,10125
10126,Taste of Orient,"2418 N High St, Columbus, OH 43202", Columbus,OH,43202,US,Buckeye FoodHub,,,,,,,,10126
10127,Mykonos Gyros,"400 N High St #117,, Columbus,, OH 43215",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10127
10128,Buckeye Asian Expressv,"4402 Indianola Ave,, Columbus,, OH 43214",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10128
10129,Ya Food Chan’s Work,"2 Mercer st # 14, Lodi, NJ 07644", Lodi,NJ,07644,US,Buckeye FoodHub,,,,,,,,10129
10130,Don Pancho Villa,"189 Borinquen Pl, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10130
10131,Betty Bakery,"448 Atlantic Ave,, Brooklyn, NY 11217",,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10131
10132,Silver Chicken & Seafood,"832 Clarkson Ave, , Brooklyn, NY 11203", ,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10132
10133,Mabel's BBQ,"2050 E 4th St, Cleveland, OH 44115", Cleveland,OH,44115,US,Buckeye FoodHub,,,,,,,,10133
10134,"Genjigo,","1217 Hill Rd N,, Pickerington,, OH 43147",,Pickerington,44115,US,Buckeye FoodHub,,,,,,,,10134
10135,Romeo Pizza (80 W Church St),"80 W Church st, Pickerington , OH 43147", Pickerington ,OH,43147,US,Buckeye FoodHub,,,,,,,,10135
10136,Ryujin,"513 Grand St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10136
10137,Taco Bell (1312 W 5th Ave),"1312 W 5th Ave,, Columbus,, OH 43212",,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10137
10138,SNB Mexican,"1825 Emmons Ave,, Brooklyn,, NY 11235",,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10138
10139,Sukhothai Thai Cuisine,"8102 Market Place Ln, , Cincinnati, , OH 45242", ,Cincinnati,11211,US,Buckeye FoodHub,,,,,,,,10139
10140,Bayside Biryani,"54 7th Avenue,, Brooklyn, NY 11217",,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10140
10141,"Sicilia Pizza, Columbus, Ohio/Sicilia Fine Italian","22 Frambes Ave, Columbus, OH 43201", Columbus,OH,43201,US,Buckeye FoodHub,,,,,,,,10141
10142,SIP Local,"2808 N High St , Columbus, OH 43202", Columbus,OH,43202,US,Buckeye FoodHub,,,,,,,,10142
10143,Domino's Pizza,"2183 N High St,, Columbus,, OH 43201",,Columbus,43202,US,Buckeye FoodHub,,,,,,,,10143
10144,Chipotle (1851 Morse Rd),"1851 Morse Rd, Columbus,, OH 43229", Columbus,,43202,US,Buckeye FoodHub,,,,,,,,10144
10145,Tee gyro,"6800 E Broad St, Columbus, OH 43213", Columbus,OH,43213,US,Buckeye FoodHub,,,,,,,,10145
10146,Top Bk Deli Corp,"245 Riverdale Ave,, New York, NY 11212",,New,York,US,Buckeye FoodHub,,,,,,,,10146
10147,Chipotle Mexican Grill,"1211 Brown St, Dayton, OH 45409", Dayton,OH,45409,US,Buckeye FoodHub,,,,,,,,10147
10148,Burger King,"762 W Coshocton St, Johnstown, OH 43031", Johnstown,OH,43031,US,Buckeye FoodHub,,,,,,,,10148
10149,Kissho Asian Bistro & Sushi Bar,"6823 E Broad St, Columbus, OH 43213", Columbus,OH,43213,US,Buckeye FoodHub,,,,,,,,10149
10150,Spinelli's Deli,"767 Neil Ave, Columbus, OH 43214", Columbus,OH,43214,US,Buckeye FoodHub,,,,,,,,10150
10151,HC Way (Bethel),"769 Bethel Rd Unit B,, Columbus,, OH 43214",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10151
10152,Champps (1827 Olentangy River Road),"1827 Olentangy River Rd,, Columbus,, OH 43212",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10152
10153,Holy Fried,"606 9th ave , New York, N 10036", New York,N,10036,US,Buckeye FoodHub,,,,,,,,10153
10154,Oh Dumplings // NYC,"108 South Oxford Street, , Brooklyn, NY 11217", ,Brooklyn,10036,US,Buckeye FoodHub,,,,,,,,10154
10155,Vanderbilt Convenience & Grocery,"667 Vanderbilt Avenue, , Brooklyn, NY 11238", ,Brooklyn,10036,US,Buckeye FoodHub,,,,,,,,10155
10156,Arby's,"5150 N High St, Columbus, OH 43214", Columbus,OH,43214,US,Buckeye FoodHub,,,,,,,,10156
10157,Six 2 Jamaican Cuisine - Brownsville,"1101 Clarkson Ave, , Brooklyn, , NY 11212", ,Brooklyn,43214,US,Buckeye FoodHub,,,,,,,,10157
10158,Florentine Legacy,"1282 Essex Avenue,, Columbus,, OH 43201",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10158
10159,Fireproof Restaurant,"1026 N high St,,, Columbus,, OH 43201",,,43214,US,Buckeye FoodHub,,,,,,,,10159
10160,Hanabi Japanese & Chinese Food,"1265 Morse Rd,, Columbus,, OH 43224",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10160
10161,Taft's Brewpourium,"440 West Broad St,, Columbus, , OH 43215",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10161
10162,Harvest Bar + Kitchen - Clintonville,"2885 N High St,, Columbus,, OH 43202",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10162
10163,Pino Pizza,"2025 Bath Ave, , Brooklyn,, NY 11214", ,Brooklyn,43214,US,Buckeye FoodHub,,,,,,,,10163
10164,Abace Sushi,"695 9th Ave N, New York, NY 10036", New York,NY,10036,US,Buckeye FoodHub,,,,,,,,10164
10165,Crown Fried Chicken (226 Utica Avenue),"226 Utica Ave, , Brooklyn, NY 11213", ,Brooklyn,10036,US,Buckeye FoodHub,,,,,,,,10165
10166,Papa John's Pizza (8732 N Dixie Drive),"8732 N Dixie Drive, Dayton, , OH 45414", Dayton, ,10036,US,Buckeye FoodHub,,,,,,,,10166
10167,Lucky Dog OTR,"1210 Main St, , Cincinnati,, OH 45202", ,Cincinnati,10036,US,Buckeye FoodHub,,,,,,,,10167
10168,Qdoba Mexican Eats (9749 Kenwood Rd),"9749 Kenwood Rd, , Blue Ash,, OH 45242", ,Blue,Ash,US,Buckeye FoodHub,,,,,,,,10168
10169,Roadhouse Wings & Grille(Hilliard),"2177 Hilliard Rome Road,, Hilliard,, OH 43026",,Hilliard,Ash,US,Buckeye FoodHub,,,,,,,,10169
10170,Papa John's Pizza (1243 Meadow Bridge Drive),"1243 Meadow Bridge Drive, Dayton, , OH 45434", Dayton, ,Ash,US,Buckeye FoodHub,,,,,,,,10170
10171,Dynamite's Dang Quesadillas,"2515 Summit St, , Columbus, , OH 43202", ,Columbus,Ash,US,Buckeye FoodHub,,,,,,,,10171
10172,Bagel Bazaar,"2208 86th St,, Brooklyn,, NY 11214",,Brooklyn,Ash,US,Buckeye FoodHub,,,,,,,,10172
10173,Papa John's Pizza (65 W Walnut Ave),"65 W Walnut Ave, Painesville,, OH 44077", Painesville,,Ash,US,Buckeye FoodHub,,,,,,,,10173
10174,BD's Mongolian Grill (Columbus Dublin),"6242 Sawmill Road, Dublin, OH 43017", Dublin,OH,43017,US,Buckeye FoodHub,,,,,,,,10174
10175,Ayy Karamba Food Truck,"3440 West Broad Street,, Columbus, , OH 43204",,Columbus,43017,US,Buckeye FoodHub,,,,,,,,10175
10176,Dickey's BBQ,"1081 N 21st St, Newark, OH 43055", Newark,OH,43055,US,Buckeye FoodHub,,,,,,,,10176
10177,Dairy Queen (Treat),"2639 Indianola Ave,, Columbus,, OH 43202",,Columbus,43055,US,Buckeye FoodHub,,,,,,,,10177
10178,Kintsugi Sushi Bar,"6750 Longshore St,, Dublin,, OH 43017",,Dublin,43055,US,Buckeye FoodHub,,,,,,,,10178
10179,Kyuburger 九汤米汉堡,"155 5th Avenue,, Brooklyn, NY 11217",,Brooklyn,43055,US,Buckeye FoodHub,,,,,,,,10179
10180,Crab Island Express,"6470 Glenway Avenue, B, Green, , OH 45211", B,Green,43055,US,Buckeye FoodHub,,,,,,,,10180
10181,THE PIT BBQ CLINTONVILLE,"4219 N High St, Columbus, OH 43214", Columbus,OH,43214,US,Buckeye FoodHub,,,,,,,,10181
10182,King's Pizza,"1950 N 4th St,, Columbus,, OH 43201",,Columbus,43214,US,Buckeye FoodHub,,,,,,,,10182
10183,Herban Vegans,"1809 Elm Street, , Cincinnati,, OH 45202", ,Cincinnati,43214,US,Buckeye FoodHub,,,,,,,,10183
10184,Jason's Deli (775 Yard Street Suite #190),"775 Yard Street , Suite #190,, Grandview Heights, , OH 43212", Suite #190,,43214,US,Buckeye FoodHub,,,,,,,,10184
10185,Ace Asian Cafe,"4394 Juniper Way, Beavercreek, OH 45440", Beavercreek,OH,45440,US,Buckeye FoodHub,,,,,,,,10185
10186,Guy Fieri's Flavortown Kitchen,"1803 Olentangy River Rd,, Columbus,, OH 43212",,Columbus,45440,US,Buckeye FoodHub,,,,,,,,10186
10187,Quinoa Kitchen,"287 Bedford Ave, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10187
10188,La Casita,"1355 Bethel Road,, Columbus,, OH 43220",,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10188
10189,Petite Cafe,"1706 Sheepshead Bay Rd, , Brooklyn,, NY 11235", ,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10189
10190,Papa John’s pizza (3137 W Alexis Rd),"3137 W Alexis Rd, Toledo , OH 43613", Toledo ,OH,43613,US,Buckeye FoodHub,,,,,,,,10190
10191,Village Grill and Restaurant Corp,"2006 Cropsey Avenue , , New York,, NY 11214", ,New,York,US,Buckeye FoodHub,,,,,,,,10191
10192,Tim Horton's (2754 N. High St),"2754 N. High St, Columbus, OH 43202", Columbus,OH,43202,US,Buckeye FoodHub,,,,,,,,10192
10193,Ange's Pizza Clintonville,"4511 N High St, Columbus, OH 43214", Columbus,OH,43214,US,Buckeye FoodHub,,,,,,,,10193
10194,Jet’s Pizza (4740 Reed Rd),"4740 Reed Rd,, Upper Arlington,, OH 43220",,Upper,Arlington,US,Buckeye FoodHub,,,,,,,,10194
10195,Kyoto Japanese Steak House,"5874 Sawmill Rd, Dublin, OH 43017", Dublin,OH,43017,US,Buckeye FoodHub,,,,,,,,10195
10196,Papa John's Pizza (540 Wilmington Ave),"540 Wilmington Ave, Dayton, , OH 45420", Dayton, ,43017,US,Buckeye FoodHub,,,,,,,,10196
10197,Bia,"67 S 6th St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10197
10198,Bia,NA, Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10198
10199,Bia,NA, Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10199
10200,Bia,NA, Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10200
10201,Papa John's Pizza (4635 Gallia Street),"4635 Gallia Street, New Boston, , OH 45662", New Boston, ,11211,US,Buckeye FoodHub,,,,,,,,10201
10202,Fado Pub and Kitchen (Dublin),"6652 Riverside Drive,, Dublin,, OH 43017",,Dublin,11211,US,Buckeye FoodHub,,,,,,,,10202
10203,Grilled & Cheesy,"502 Brighton Beach Ave, , Brooklyn,, NY 11235", ,Brooklyn,11211,US,Buckeye FoodHub,,,,,,,,10203
10204,Gyro Hut,"4965 North High Street,, Columbus, , OH 43214",,Columbus,11211,US,Buckeye FoodHub,,,,,,,,10204
10205,Taste of Jerusalem,"812 Grand St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10205
10206,Tai's Asian Bistro,"1285 W Lane Ave, Columbus , OH 43221", Columbus ,OH,43221,US,Buckeye FoodHub,,,,,,,,10206
10207,Island Burger,"504 Utica Ave, New York, NY 11203", New York,NY,11203,US,Buckeye FoodHub,,,,,,,,10207
10208,Subway (1320 W Lane Ave),"1320 W Lane Ave, Columbus, OH 43221", Columbus,OH,43221,US,Buckeye FoodHub,,,,,,,,10208
10209,69-21 Mini Market // NYC,"6921 Myrtle Ave, , Queens, N 11385", ,Queens,43221,US,Buckeye FoodHub,,,,,,,,10209
10210,Wasan Brooklyn Sushi and Udon,"440 Bergen St, , Brooklyn, NY 11217", ,Brooklyn,43221,US,Buckeye FoodHub,,,,,,,,10210
10211,India Oak Grill,"590 Oakland Park Ave,, Columbus,, OH 43214",,Columbus,43221,US,Buckeye FoodHub,,,,,,,,10211
10212,Mod Pizza (1310 Polaris Pkwy),"1310 Polaris Pkwy, Columbus, OH 43240", Columbus,OH,43240,US,Buckeye FoodHub,,,,,,,,10212
10213,Marino's Seafood Fish & Chips,"1216 W 5th Ave,, Columbus,, Oh 43212",,Columbus,43240,US,Buckeye FoodHub,,,,,,,,10213
10214,Kabob Shack,"182 Havemeyer St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10214
10215,Barroluco Argentine,"47 N Pearl St, Columbus,, OH 43215", Columbus,,11211,US,Buckeye FoodHub,,,,,,,,10215
10216,Chopstick Chinese Restaurant,"11322 Euclid Ave, Cleveland, OH 44106", Cleveland,OH,44106,US,Buckeye FoodHub,,,,,,,,10216
10217,Classic Cristos (164 Nevins Street),"164 Nevins Street,, Brooklyn, NY 11217",,Brooklyn,44106,US,Buckeye FoodHub,,,,,,,,10217
10218,Jet Pizza (8627 Sancus Blvd),"8627 Sancus Blvd, Columbus , OH 43240", Columbus ,OH,43240,US,Buckeye FoodHub,,,,,,,,10218
10219,Jet Pizza (8627 Sancus Blvd),NA, Columbus ,OH,43240,US,Buckeye FoodHub,,,,,,,,10219
10220,Jet Pizza (8627 Sancus Blvd),NA, Columbus ,OH,43240,US,Buckeye FoodHub,,,,,,,,10220
10221,Foodgod Truffle Fries,"343 North Front Street, ,, Columbus, O 43215", ,,43240,US,Buckeye FoodHub,,,,,,,,10221
10222,The One Breakfast Burrito (57 4th Avenue),"57 4th Avenue, , Brooklyn, NY 11217", ,Brooklyn,43240,US,Buckeye FoodHub,,,,,,,,10222
10223,Papa John's Pizza (6210 Tylersville Road),"6210 Tylersville Road, Mason,, OH 45040", Mason,,43240,US,Buckeye FoodHub,,,,,,,,10223
10224,OKONOMI // YUJI Ramen,"150 Ainslie St, Brooklyn, NY 11211", Brooklyn,NY,11211,US,Buckeye FoodHub,,,,,,,,10224
10225,Krispy Krunchy Chicken,"554 W Thornton St, Akron, OH 44307", Akron,OH,44307,US,Buckeye FoodHub,,,,,,,,10225
10226,Mr. Hibachi Downtown,"250 North 3rd Street,, Columbus,, OH 43215",,Columbus,44307,US,Buckeye FoodHub,,,,,,,,10226
10227,Greek Express (Clint) onvilel,"5328 N High St,, Columbus,, OH 43214",,Columbus,44307,US,Buckeye FoodHub,,,,,,,,10227
10228,Four Seasons kitchen,"1282 Essex Ave,, Columbus, , OH 43201",,Columbus,44307,US,Buckeye FoodHub,,,,,,,,10228
10229,Piada Italian Street Food (1315 W Lane Ave),"1315 W Lane Ave, Columbus, OH 43221", Columbus,OH,43221,US,Buckeye FoodHub,,,,,,,,10229
10230,Fried Chicka Bang!,"277 W Nationwide Blvd, , Columbus,, OH 43215", ,Columbus,43221,US,Buckeye FoodHub,,,,,,,,10230
10231,Gotcha Cafe 沸茶,"1712 86th St,, Brooklyn,, NY 11214",,Brooklyn,43221,US,Buckeye FoodHub,,,,,,,,10231
10232,Health by Clavel,"1001 Brighton Beach Ave,, Brooklyn,, NY 11235",,Brooklyn,43221,US,Buckeye FoodHub,,,,,,,,10232
10233,La Taverna,"375 Georges Rd, Dayton, NJ 08810", Dayton,NJ,08810,US,Buckeye FoodHub,,,,,,,,10233
